type,entity,season,text
match,Delhi Capitals vs Royal Challengers Bengaluru,2026,"In IPL 2026, Delhi Capitals played Royal Challengers Bengaluru on 2026-04-27 at Arun Jaitley Stadium, Delhi. The winner was Royal Challengers Bengaluru. Player of the Match was JR Hazlewood."
match,Punjab Kings vs Rajasthan Royals,2026,"In IPL 2026, Punjab Kings played Rajasthan Royals on 2026-04-28 at Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh. The winner was Rajasthan Royals. Player of the Match was D Ferreira."
match,Mumbai Indians vs Sunrisers Hyderabad,2026,"In IPL 2026, Mumbai Indians played Sunrisers Hyderabad on 2026-04-29 at Wankhede Stadium, Mumbai. The winner was Sunrisers Hyderabad. Player of the Match was H Klaasen."
match,Royal Challengers Bengaluru vs Gujarat Titans,2026,"In IPL 2026, Royal Challengers Bengaluru played Gujarat Titans on 2026-04-30 at Narendra Modi Stadium, Ahmedabad. The winner was Gujarat Titans. Player of the Match was JO Holder."
match,Rajasthan Royals vs Delhi Capitals,2026,"In IPL 2026, Rajasthan Royals played Delhi Capitals on 2026-05-01 at Sawai Mansingh Stadium, Jaipur. The winner was Delhi Capitals. Player of the Match was KL Rahul."
match,Mumbai Indians vs Chennai Super Kings,2026,"In IPL 2026, Mumbai Indians played Chennai Super Kings on 2026-05-02 at MA Chidambaram Stadium, Chepauk, Chennai. The winner was Chennai Super Kings. Player of the Match was RD Gaikwad."
match,Punjab Kings vs Gujarat Titans,2026,"In IPL 2026, Punjab Kings played Gujarat Titans on 2026-05-03 at Narendra Modi Stadium, Ahmedabad. The winner was Gujarat Titans. Player of the Match was JO Holder."
match,Sunrisers Hyderabad vs Kolkata Knight Riders,2026,"In IPL 2026, Sunrisers Hyderabad played Kolkata Knight Riders on 2026-05-03 at Rajiv Gandhi International Stadium, Uppal, Hyderabad. The winner was Kolkata Knight Riders. Player of the Match was CV Varun."
match,Lucknow Super Giants vs Mumbai Indians,2026,"In IPL 2026, Lucknow Super Giants played Mumbai Indians on 2026-05-04 at Wankhede Stadium, Mumbai. The winner was Mumbai Indians. Player of the Match was RD Rickelton."
match,Delhi Capitals vs Chennai Super Kings,2026,"In IPL 2026, Delhi Capitals played Chennai Super Kings on 2026-05-05 at Arun Jaitley Stadium, Delhi. The winner was Chennai Super Kings. Player of the Match was SV Samson."
match,Sunrisers Hyderabad vs Punjab Kings,2026,"In IPL 2026, Sunrisers Hyderabad played Punjab Kings on 2026-05-06 at Rajiv Gandhi International Stadium, Uppal, Hyderabad. The winner was Sunrisers Hyderabad. Player of the Match was PJ Cummins."
match,Lucknow Super Giants vs Royal Challengers Bengaluru,2026,"In IPL 2026, Lucknow Super Giants played Royal Challengers Bengaluru on 2026-05-07 at Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow. The winner was Lucknow Super Giants. Player of the Match was MR Marsh."
match,Delhi Capitals vs Kolkata Knight Riders,2026,"In IPL 2026, Delhi Capitals played Kolkata Knight Riders on 2026-05-08 at Arun Jaitley Stadium, Delhi. The winner was Kolkata Knight Riders. Player of the Match was FH Allen."
match,Gujarat Titans vs Rajasthan Royals,2026,"In IPL 2026, Gujarat Titans played Rajasthan Royals on 2026-05-09 at Sawai Mansingh Stadium, Jaipur. The winner was Gujarat Titans. Player of the Match was Rashid Khan."
match,Lucknow Super Giants vs Chennai Super Kings,2026,"In IPL 2026, Lucknow Super Giants played Chennai Super Kings on 2026-05-10 at MA Chidambaram Stadium, Chepauk, Chennai. The winner was Chennai Super Kings. Player of the Match was J Overton."
match,Mumbai Indians vs Royal Challengers Bengaluru,2026,"In IPL 2026, Mumbai Indians played Royal Challengers Bengaluru on 2026-05-10 at Shaheed Veer Narayan Singh International Stadium, Raipur. The winner was Royal Challengers Bengaluru. Player of the Match was B Kumar."
match,Punjab Kings vs Delhi Capitals,2026,"In IPL 2026, Punjab Kings played Delhi Capitals on 2026-05-11 at Himachal Pradesh Cricket Association Stadium, Dharamsala. The winner was Delhi Capitals. Player of the Match was M Tiwari."
match,Gujarat Titans vs Sunrisers Hyderabad,2026,"In IPL 2026, Gujarat Titans played Sunrisers Hyderabad on 2026-05-12 at Narendra Modi Stadium, Ahmedabad. The winner was Gujarat Titans. Player of the Match was K Rabada."
match,Kolkata Knight Riders vs Royal Challengers Bengaluru,2026,"In IPL 2026, Kolkata Knight Riders played Royal Challengers Bengaluru on 2026-05-13 at Shaheed Veer Narayan Singh International Stadium, Raipur. The winner was Royal Challengers Bengaluru. Player of the Match was V Kohli."
match,Punjab Kings vs Mumbai Indians,2026,"In IPL 2026, Punjab Kings played Mumbai Indians on 2026-05-14 at Himachal Pradesh Cricket Association Stadium, Dharamsala. The winner was Mumbai Indians. Player of the Match was Tilak Varma."
match,Chennai Super Kings vs Lucknow Super Giants,2026,"In IPL 2026, Chennai Super Kings played Lucknow Super Giants on 2026-05-15 at Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow. The winner was Lucknow Super Giants. Player of the Match was MR Marsh."
match,Kolkata Knight Riders vs Gujarat Titans,2026,"In IPL 2026, Kolkata Knight Riders played Gujarat Titans on 2026-05-16 at Eden Gardens, Kolkata. The winner was Kolkata Knight Riders. Player of the Match was SP Narine."
match,Rajasthan Royals vs Delhi Capitals,2026,"In IPL 2026, Rajasthan Royals played Delhi Capitals on 2026-05-17 at Arun Jaitley Stadium, Delhi. The winner was Delhi Capitals. Player of the Match was MA Starc."
match,Royal Challengers Bengaluru vs Punjab Kings,2026,"In IPL 2026, Royal Challengers Bengaluru played Punjab Kings on 2026-05-17 at Himachal Pradesh Cricket Association Stadium, Dharamsala. The winner was Royal Challengers Bengaluru. Player of the Match was VR Iyer."
match,Chennai Super Kings vs Sunrisers Hyderabad,2026,"In IPL 2026, Chennai Super Kings played Sunrisers Hyderabad on 2026-05-18 at MA Chidambaram Stadium, Chepauk, Chennai. The winner was Sunrisers Hyderabad. Player of the Match was Ishan Kishan."
match,Lucknow Super Giants vs Rajasthan Royals,2026,"In IPL 2026, Lucknow Super Giants played Rajasthan Royals on 2026-05-19 at Sawai Mansingh Stadium, Jaipur. The winner was Rajasthan Royals. Player of the Match was V Suryavanshi."
match,Mumbai Indians vs Kolkata Knight Riders,2026,"In IPL 2026, Mumbai Indians played Kolkata Knight Riders on 2026-05-20 at Eden Gardens, Kolkata. The winner was Kolkata Knight Riders. Player of the Match was MK Pandey."
match,Gujarat Titans vs Chennai Super Kings,2026,"In IPL 2026, Gujarat Titans played Chennai Super Kings on 2026-05-21 at Narendra Modi Stadium, Ahmedabad. The winner was Gujarat Titans. Player of the Match was Mohammed Siraj."
match,Sunrisers Hyderabad vs Royal Challengers Bengaluru,2026,"In IPL 2026, Sunrisers Hyderabad played Royal Challengers Bengaluru on 2026-05-22 at Rajiv Gandhi International Stadium, Uppal, Hyderabad. The winner was Sunrisers Hyderabad. Player of the Match was Ishan Kishan."
match,Lucknow Super Giants vs Punjab Kings,2026,"In IPL 2026, Lucknow Super Giants played Punjab Kings on 2026-05-23 at Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow. The winner was Punjab Kings. Player of the Match was SS Iyer."
match,Rajasthan Royals vs Mumbai Indians,2026,"In IPL 2026, Rajasthan Royals played Mumbai Indians on 2026-05-24 at Wankhede Stadium, Mumbai. The winner was Rajasthan Royals. Player of the Match was JC Archer."
match,Delhi Capitals vs Kolkata Knight Riders,2026,"In IPL 2026, Delhi Capitals played Kolkata Knight Riders on 2026-05-24 at Eden Gardens, Kolkata. The winner was Delhi Capitals. Player of the Match was Kuldeep Yadav."
match,Royal Challengers Bengaluru vs Gujarat Titans,2026,"In IPL 2026, Royal Challengers Bengaluru played Gujarat Titans on 2026-05-26 at Himachal Pradesh Cricket Association Stadium, Dharamsala. The winner was Royal Challengers Bengaluru. Player of the Match was RM Patidar."
match,Rajasthan Royals vs Sunrisers Hyderabad,2026,"In IPL 2026, Rajasthan Royals played Sunrisers Hyderabad on 2026-05-27 at Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh. The winner was Rajasthan Royals. Player of the Match was V Suryavanshi."
match,Rajasthan Royals vs Gujarat Titans,2026,"In IPL 2026, Rajasthan Royals played Gujarat Titans on 2026-05-29 at Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh. The winner was Gujarat Titans. Player of the Match was Shubman Gill."
match,Gujarat Titans vs Royal Challengers Bengaluru,2026,"In IPL 2026, Gujarat Titans played Royal Challengers Bengaluru on 2026-05-31 at Narendra Modi Stadium, Ahmedabad. The winner was Royal Challengers Bengaluru. Player of the Match was V Kohli."
season_squad,Chennai Super Kings,2008,"IPL 2008 squad for Chennai Super Kings: A Mukund, CK Kapugedera, JA Morkel, JDP Oram, Joginder Sharma, L Balaji, M Muralitharan, M Ntini, MEK Hussey, ML Hayden, MS Dhoni, MS Gony, P Amarnath, PA Patel, S Anirudha, S Badrinath, S Vidyut, SK Raina, SP Fleming."
season_squad,Deccan Chargers,2008,"IPL 2008 squad for Deccan Chargers: A Symonds, AC Gilchrist, AS Yadav, D Kalyankrishna, DB Ravi Teja, DNT Zoysa, DP Vijaykumar, H Das, HH Gibbs, LPC Silva, PM Sarvesh Kumar, PP Ojha, RG Sharma, RP Singh, SB Bangar, SB Styris, Shahid Afridi, VVS Laxman, WPUJC Vaas, Y Venugopal Rao."
season_squad,Delhi Capitals,2008,"IPL 2008 squad for Delhi Capitals: A Mishra, AB de Villiers, B Geeves, DL Vettori, G Gambhir, GD McGrath, KD Karthik, M Manhas, MF Maharoof, MK Tiwary, Mohammad Asif, PJ Sangwan, R Bhatia, S Dhawan, Shoaib Malik, TM Dilshan, V Sehwag, VY Mahesh."
season_squad,Kolkata Knight Riders,2008,"IPL 2008 squad for Kolkata Knight Riders: A Chopra, AB Agarkar, AB Dinda, BAW Mendis, BB McCullum, BJ Hodge, DB Das, DJ Hussey, I Sharma, Iqbal Abdulla, LR Shukla, M Kartik, Mohammad Hafeez, RT Ponting, SC Ganguly, Salman Butt, Shoaib Akhtar, T Taibu, Umar Gul, WP Saha."
season_squad,Mumbai Indians,2008,"IPL 2008 squad for Mumbai Indians: A Nehra, A Nel, AM Nayar, AM Rahane, CRD Fernando, DJ Bravo, DJ Thornely, DR Smith, DS Kulkarni, Harbhajan Singh, L Ronchi, MA Khote, MK Pandey, PR Shah, RR Raje, RV Pawar, RV Uthappa, SD Chitnis, SM Pollock, SR Tendulkar, SS Tiwary, ST Jayasuriya, VS Yeligati, YV Takawale."
season_squad,Punjab Kings,2008,"IPL 2008 squad for Punjab Kings: B Lee, DPMD Jayawardene, Gagandeep Singh, IK Pathan, JR Hopes, K Goel, KC Sangakkara, LA Pomersbach, P Dharmani, PP Chawla, RR Powar, RR Sarwan, S Sohal, S Sreesanth, SE Marsh, SM Katich, TM Srivastava, U Kaul, VRV Singh, WA Mota, Yuvraj Singh."
season_squad,Rajasthan Royals,2008,"IPL 2008 squad for Rajasthan Royals: AD Mascarenhas, D Salunkhe, DS Lehmann, GC Smith, Kamran Akmal, M Kaif, M Rawat, MM Patel, NK Patel, Pankaj Singh, RA Jadeja, SA Asnodkar, SK Trivedi, SK Warne, SR Watson, Sohail Tanvir, T Kohli, YK Pathan, Younis Khan."
season_squad,Royal Challengers Bengaluru,2008,"IPL 2008 squad for Royal Challengers Bengaluru: A Kumble, AA Noffke, Abdur Razzak, B Akhil, B Chipli, CL White, DT Patil, DW Steyn, J Arunkumar, JH Kallis, LRPL Taylor, MV Boucher, Misbah-ul-Haq, P Kumar, R Dravid, R Vinay Kumar, S Chanderpaul, SB Joshi, SP Goswami, V Kohli, W Jaffer, Z Khan."
season_squad,Chennai Super Kings,2009,"IPL 2009 squad for Chennai Super Kings: A Flintoff, GJ Bailey, JA Morkel, JDP Oram, Joginder Sharma, L Balaji, M Muralitharan, M Vijay, ML Hayden, MS Dhoni, MS Gony, PA Patel, R Ashwin, S Badrinath, S Tyagi, SB Jakati, SK Raina, T Thushara."
season_squad,Deccan Chargers,2009,"IPL 2009 squad for Deccan Chargers: A Symonds, AA Bilakhia, AC Gilchrist, DB Ravi Teja, DR Smith, FH Edwards, HH Gibbs, Harmeet Singh, Jaskaran Singh, PP Ojha, RG Sharma, RJ Harris, RP Singh, SB Styris, Shoaib Ahmed, TL Suman, VVS Laxman, WPUJC Vaas, Y Venugopal Rao."
season_squad,Delhi Capitals,2009,"IPL 2009 squad for Delhi Capitals: A Mishra, A Nehra, AB McDonald, AB de Villiers, AM Salvi, DA Warner, DL Vettori, DP Nannes, G Gambhir, KD Karthik, M Manhas, MF Maharoof, MK Tiwary, PJ Sangwan, R Bhatia, TM Dilshan, V Sehwag, VY Mahesh, Y Nagar."
season_squad,Kolkata Knight Riders,2009,"IPL 2009 squad for Kolkata Knight Riders: A Chopra, AB Agarkar, AB Dinda, AD Mathews, AN Ghosh, Anureet Singh, BAW Mendis, BB McCullum, BJ Hodge, CH Gayle, CK Langeveldt, DJ Hussey, I Sharma, LR Shukla, M Kartik, MC Henriques, MN van Wyk, Mashrafe Mortaza, SB Bangar, SC Ganguly, SS Sarkar, SS Shaikh, WP Saha, Yashpal Singh."
season_squad,Mumbai Indians,2009,"IPL 2009 squad for Mumbai Indians: AM Nayar, AM Rahane, C Nanda, DJ Bravo, DS Kulkarni, GR Napier, Harbhajan Singh, JP Duminy, L Ronchi, Mohammad Ashraful, PR Shah, RA Shaikh, RR Raje, S Dhawan, SL Malinga, SR Tendulkar, SS Tiwary, ST Jayasuriya, YV Takawale, Z Khan."
season_squad,Punjab Kings,2009,"IPL 2009 squad for Punjab Kings: B Lee, DPMD Jayawardene, IK Pathan, K Goel, KC Sangakkara, LA Pomersbach, PP Chawla, RR Bose, RR Powar, RS Bopara, S Sohal, S Sreesanth, SM Katich, T Kohli, TM Srivastava, VRV Singh, VS Malik, WA Mota, YA Abdulla, Yuvraj Singh."
season_squad,Rajasthan Royals,2009,"IPL 2009 squad for Rajasthan Royals: A Singh, AD Mascarenhas, AS Raut, GC Smith, J Botha, Kamran Khan, LA Carseldine, M Morkel, M Rawat, MM Patel, NK Patel, NV Ojha, PC Valthaty, RA Jadeja, RJ Quiney, SA Asnodkar, SD Chitnis, SK Trivedi, SK Warne, SM Harwood, T Henderson, YK Pathan."
season_squad,Royal Challengers Bengaluru,2009,"IPL 2009 squad for Royal Challengers Bengaluru: A Kumble, A Mithun, B Akhil, D du Preez, DW Steyn, JD Ryder, JH Kallis, KP Appanna, KP Pietersen, KV Sharma, LRPL Taylor, MK Pandey, MV Boucher, P Kumar, Pankaj Singh, R Bishnoi, R Dravid, R Vinay Kumar, RE van der Merwe, RV Uthappa, SP Goswami, V Kohli, W Jaffer."
season_squad,Chennai Super Kings,2010,"IPL 2010 squad for Chennai Super Kings: C Ganapathy, DE Bollinger, GJ Bailey, JA Morkel, JM Kemp, Joginder Sharma, KB Arun Karthik, L Balaji, M Muralitharan, M Vijay, MEK Hussey, ML Hayden, MS Dhoni, MS Gony, NLTC Perera, PA Patel, R Ashwin, S Anirudha, S Badrinath, S Tyagi, SB Jakati, SK Raina, T Thushara."
season_squad,Deccan Chargers,2010,"IPL 2010 squad for Deccan Chargers: A Symonds, AA Bilakhia, AC Gilchrist, Anirudh Singh, B Sumanth, DR Smith, HH Gibbs, Harmeet Singh, Jaskaran Singh, KAJ Roach, MD Mishra, MR Marsh, PP Ojha, R Sharma, RG Sharma, RJ Harris, RP Singh, TL Suman, VVS Laxman, WPUJC Vaas, Y Venugopal Rao."
season_squad,Delhi Capitals,2010,"IPL 2010 squad for Delhi Capitals: A Mishra, A Nehra, AB McDonald, AB de Villiers, DA Warner, DL Vettori, DP Nannes, G Gambhir, KD Karthik, KM Jadhav, M Manhas, MC Henriques, MF Maharoof, PD Collingwood, PJ Sangwan, R Bhatia, S Ladda, TM Dilshan, UT Yadav, V Sehwag, VY Mahesh, Y Nagar."
season_squad,Kolkata Knight Riders,2010,"IPL 2010 squad for Kolkata Knight Riders: AB Agarkar, AB Dinda, AD Mathews, BAW Mendis, BB McCullum, BJ Hodge, CA Pujara, CH Gayle, CK Langeveldt, DJ Hussey, Harpreet Singh, I Sharma, Iqbal Abdulla, JD Unadkat, LR Shukla, M Kartik, MB Parmar, MK Tiwary, Mandeep Singh, OA Shah, RS Gavaskar, SC Ganguly, SE Bond, WP Saha."
season_squad,Mumbai Indians,2010,"IPL 2010 squad for Mumbai Indians: AG Murtaza, AM Nayar, AN Ahmed, AP Tare, AT Rayudu, C Madan, CRD Fernando, DJ Bravo, DS Kulkarni, Harbhajan Singh, JP Duminy, KA Pollard, R McLaren, R Sathish, S Dhawan, SL Malinga, SR Tendulkar, SS Tiwary, ST Jayasuriya, STR Binny, Z Khan."
season_squad,Punjab Kings,2010,"IPL 2010 squad for Punjab Kings: AB Barath, B Lee, Bipul Sharma, DPMD Jayawardene, IK Pathan, J Theron, K Goel, KC Sangakkara, L Ablish, M Kaif, MS Bisla, PP Chawla, RR Powar, RS Bopara, RS Sodhi, S Sohal, S Sreesanth, SE Marsh, SJ Srivastava, VRV Singh, VS Malik, YA Abdulla, Yuvraj Singh."
season_squad,Rajasthan Royals,2010,"IPL 2010 squad for Rajasthan Royals: A Uniyal, AA Jhunjhunwala, AC Voges, AD Mascarenhas, AG Paunikar, AJ Finch, AP Dole, AS Raut, DR Martyn, FY Fazal, GC Smith, Kamran Khan, M Morkel, MJ Lumb, MM Patel, NV Ojha, P Dogra, S Narwal, SA Asnodkar, SB Wagh, SK Trivedi, SK Warne, SR Watson, SW Tait, YK Pathan."
season_squad,Royal Challengers Bengaluru,2010,"IPL 2010 squad for Royal Challengers Bengaluru: A Kumble, A Mithun, B Akhil, CL White, DW Steyn, EJG Morgan, JH Kallis, KP Appanna, KP Pietersen, LRPL Taylor, MK Pandey, MV Boucher, ND Doshi, P Kumar, Pankaj Singh, R Dravid, R Vinay Kumar, RE van der Merwe, RV Uthappa, S Sriram, SP Goswami, V Kohli."
season_squad,Chennai Super Kings,2011,"IPL 2011 squad for Chennai Super Kings: DE Bollinger, DJ Bravo, JA Morkel, Joginder Sharma, KMDN Kulasekara, M Vijay, MEK Hussey, MS Dhoni, R Ashwin, S Anirudha, S Badrinath, S Randiv, SB Jakati, SB Styris, SK Raina, TG Southee, WP Saha."
season_squad,Deccan Chargers,2011,"IPL 2011 squad for Deccan Chargers: A Mishra, Anand Rajan, B Chipli, CL White, DB Ravi Teja, DT Christian, DW Steyn, Harmeet Singh, I Malhotra, I Sharma, IR Jaggi, JP Duminy, KC Sangakkara, KH Devdhar, MJ Lumb, MS Gony, PP Ojha, S Dhawan, S Sohal."
season_squad,Delhi Capitals,2011,"IPL 2011 squad for Delhi Capitals: AB Agarkar, AB Dinda, AB McDonald, AJ Finch, AM Salvi, CA Ingram, DA Warner, IK Pathan, JR Hopes, M Morkel, MS Wade, NV Ojha, RE van der Merwe, S Nadeem, S Sriram, TR Birt, UBT Chand, UT Yadav, V Sehwag, VR Aaron, Y Nagar, Y Venugopal Rao."
season_squad,Kochi Tuskers Kerala,2011,"IPL 2011 squad for Kochi Tuskers Kerala: B Akhil, BB McCullum, BJ Hodge, DPMD Jayawardene, KM Jadhav, M Klinger, M Muralitharan, NLTC Perera, OA Shah, P Parameswaran, P Prasanth, PA Patel, R Vinay Kumar, RA Jadeja, RP Singh, RR Powar, RV Gomez, S Sreesanth, VVS Laxman, Y Gnaneswara Rao."
season_squad,Kolkata Knight Riders,2011,"IPL 2011 squad for Kolkata Knight Riders: B Lee, BJ Haddin, EJG Morgan, G Gambhir, Iqbal Abdulla, JD Unadkat, JH Kallis, L Balaji, LR Shukla, MK Tiwary, MS Bisla, MV Boucher, R Bhatia, RN ten Doeschate, S Ladda, SP Goswami, Shakib Al Hasan, YK Pathan."
season_squad,Mumbai Indians,2011,"IPL 2011 squad for Mumbai Indians: A Symonds, AC Blizzard, AG Murtaza, AN Ahmed, AT Rayudu, DJ Jacobs, DS Kulkarni, Harbhajan Singh, JEC Franklin, KA Pollard, MM Patel, R Sathish, RG Sharma, RW Price, SL Malinga, SR Tendulkar, TL Suman."
season_squad,Pune Warriors,2011,"IPL 2011 squad for Pune Warriors: AA Jhunjhunwala, AC Thomas, B Kumar, CJ Ferguson, GC Smith, Harpreet Singh, JD Ryder, JE Taylor, JP Faulkner, Kamran Khan, M Kartik, M Manhas, MD Mishra, MK Pandey, MR Marsh, NL McCullum, R Sharma, RV Uthappa, S Rana, SB Wagh, SC Ganguly, SS Mundhe, TD Paine, WD Parnell, Yuvraj Singh."
season_squad,Punjab Kings,2011,"IPL 2011 squad for Punjab Kings: AC Gilchrist, AM Nayar, BA Bhatt, Bipul Sharma, DJ Hussey, KD Karthik, L Ablish, Mandeep Singh, NJ Rimmington, P Kumar, PC Valthaty, PP Chawla, R McLaren, RJ Harris, SD Chitnis, SE Marsh, SJ Srivastava, Sunny Singh, VS Malik."
season_squad,Rajasthan Royals,2011,"IPL 2011 squad for Rajasthan Royals: A Singh, AA Chavan, AG Paunikar, AL Menaria, AM Rahane, AS Raut, DH Yagnik, FY Fazal, J Botha, JDP Oram, LRPL Taylor, ND Doshi, PR Shah, Pankaj Singh, R Dravid, SA Asnodkar, SK Trivedi, SK Warne, SR Watson, STR Binny, SW Tait."
season_squad,Royal Challengers Bengaluru,2011,"IPL 2011 squad for Royal Challengers Bengaluru: A Mithun, AA Kazi, AB de Villiers, AUK Pathan, CA Pujara, CH Gayle, CK Langeveldt, DL Vettori, DP Nannes, J Syed Mohammad, JJ van der Wath, KB Arun Karthik, LA Pomersbach, M Kaif, MA Agarwal, R Ninan, S Aravind, SS Tiwary, TM Dilshan, V Kohli, Z Khan."
season_squad,Chennai Super Kings,2012,"IPL 2012 squad for Chennai Super Kings: BW Hilfenhaus, DE Bollinger, DJ Bravo, F du Plessis, JA Morkel, KMDN Kulasekara, M Vijay, MEK Hussey, MS Dhoni, R Ashwin, RA Jadeja, S Anirudha, S Badrinath, SB Jakati, SK Raina, VY Mahesh, WP Saha."
season_squad,Deccan Chargers,2012,"IPL 2012 squad for Deccan Chargers: A Ashish Reddy, A Mishra, AA Jhunjhunwala, Anand Rajan, Ankit Sharma, B Chipli, BB Samantray, CA Lynn, CL White, DB Ravi Teja, DJ Harris, DT Christian, DW Steyn, IR Jaggi, J Theron, JP Duminy, KC Sangakkara, MS Gony, PA Patel, PA Reddy, S Dhawan, T Mishra, TP Sudhindra, V Pratap Singh."
season_squad,Delhi Capitals,2012,"IPL 2012 squad for Delhi Capitals: AB Agarkar, AD Russell, AJ Finch, DA Warner, DAJ Bracewell, DPMD Jayawardene, GJ Maxwell, IK Pathan, KP Pietersen, LRPL Taylor, M Morkel, NV Ojha, P Negi, RE van der Merwe, S Nadeem, Sunny Gupta, UBT Chand, UT Yadav, V Sehwag, VR Aaron, Y Nagar, Y Venugopal Rao."
season_squad,Kolkata Knight Riders,2012,"IPL 2012 squad for Kolkata Knight Riders: B Lee, BB McCullum, DB Das, G Gambhir, Iqbal Abdulla, JD Unadkat, JH Kallis, L Balaji, LR Shukla, M de Lange, MK Tiwary, MS Bisla, PJ Sangwan, R Bhatia, RN ten Doeschate, SP Narine, Shakib Al Hasan, YK Pathan."
season_squad,Mumbai Indians,2012,"IPL 2012 squad for Mumbai Indians: AC Blizzard, AN Ahmed, AT Rayudu, CJ McKay, DJ Jacobs, DR Smith, DS Kulkarni, HH Gibbs, Harbhajan Singh, JEC Franklin, KA Pollard, KD Karthik, MM Patel, NLTC Perera, PP Ojha, R Shukla, RE Levi, RG Sharma, RJ Peterson, RP Singh, SA Yadav, SL Malinga, SR Tendulkar, TL Suman."
season_squad,Pune Warriors,2012,"IPL 2012 squad for Pune Warriors: A Nehra, AB Dinda, AC Thomas, AD Mathews, AG Murtaza, AP Majumdar, B Kumar, CJ Ferguson, Harpreet Singh, JD Ryder, K Upadhyay, LJ Wright, M Kartik, M Manhas, MD Mishra, MJ Clarke, MK Pandey, MN Samuels, R Sharma, RV Uthappa, SC Ganguly, SPD Smith, WD Parnell."
season_squad,Punjab Kings,2012,"IPL 2012 squad for Punjab Kings: AC Gilchrist, AD Mascarenhas, AM Nayar, Azhar Mahmood, BA Bhatt, Bipul Sharma, DA Miller, DJ Hussey, Gurkeerat Singh, Harmeet Singh, JP Faulkner, Mandeep Singh, N Saini, P Awana, P Dogra, P Kumar, PC Valthaty, PP Chawla, RJ Harris, RR Powar, SD Chitnis, SE Marsh."
season_squad,Rajasthan Royals,2012,"IPL 2012 squad for Rajasthan Royals: A Chandila, A Singh, AA Chavan, AL Menaria, AM Rahane, BJ Hodge, DH Yagnik, GB Hogg, J Botha, KK Cooper, OA Shah, Pankaj Singh, R Dravid, SK Trivedi, SP Goswami, SR Watson, STR Binny, SW Tait."
season_squad,Royal Challengers Bengaluru,2012,"IPL 2012 squad for Royal Challengers Bengaluru: A Mithun, AB McDonald, AB de Villiers, AUK Pathan, CA Pujara, CH Gayle, DL Vettori, HV Patel, J Syed Mohammad, KB Arun Karthik, KP Appanna, M Kaif, M Muralitharan, MA Agarwal, P Parameswaran, R Vinay Kumar, RR Bhatkal, S Aravind, SS Tiwary, TM Dilshan, V Kohli, Z Khan."
season_squad,Chennai Super Kings,2013,"IPL 2013 squad for Chennai Super Kings: AS Rajpoot, B Laughlin, CH Morris, DJ Bravo, DP Nannes, JA Morkel, JO Holder, M Vijay, MEK Hussey, MM Sharma, MS Dhoni, R Ashwin, RA Jadeja, S Anirudha, S Badrinath, SK Raina, WP Saha."
season_squad,Delhi Capitals,2013,"IPL 2013 squad for Delhi Capitals: A Nehra, AB Agarkar, AD Russell, B Chipli, BJ Rohrer, BMAJ Mendis, CM Gautam, DA Warner, DPMD Jayawardene, IK Pathan, J Botha, KM Jadhav, M Morkel, MC Juneja, NV Ojha, P Negi, RE van der Merwe, S Kaul, S Nadeem, UBT Chand, UT Yadav, V Sehwag, Y Venugopal Rao."
season_squad,Kolkata Knight Riders,2013,"IPL 2013 squad for Kolkata Knight Riders: B Lee, BB McCullum, DB Das, EJG Morgan, G Gambhir, Iqbal Abdulla, JH Kallis, L Balaji, LR Shukla, MK Tiwary, MS Bisla, Mohammed Shami, P Dogra, PJ Sangwan, R Bhatia, R McLaren, RN ten Doeschate, S Ladda, S Narwal, SMSM Senanayake, SP Narine, YK Pathan."
season_squad,Mumbai Indians,2013,"IPL 2013 squad for Mumbai Indians: AN Ahmed, AP Tare, AT Rayudu, DR Smith, DS Kulkarni, GJ Maxwell, Harbhajan Singh, JDP Oram, JJ Bumrah, KA Pollard, KD Karthik, MG Johnson, MM Patel, NM Coulter-Nile, P Suyal, PP Ojha, R Dhawan, RG Sharma, RT Ponting, SL Malinga, SR Tendulkar, YS Chahal."
season_squad,Pune Warriors,2013,"IPL 2013 squad for Pune Warriors: AB Dinda, AD Mathews, AG Murtaza, AJ Finch, AM Nayar, B Kumar, BAW Mendis, IC Pandey, K Upadhyay, KW Richardson, LJ Wright, LRPL Taylor, M Manhas, M Rawat, MK Pandey, MN Samuels, MR Marsh, Parvez Rasool, R Sharma, RV Gomez, RV Uthappa, SPD Smith, TL Suman, UA Birla, WD Parnell, Yuvraj Singh."
season_squad,Punjab Kings,2013,"IPL 2013 squad for Punjab Kings: AC Gilchrist, AD Mascarenhas, Azhar Mahmood, BA Bhatt, Bipul Sharma, DA Miller, DJ Hussey, Gurkeerat Singh, Harmeet Singh, LA Pomersbach, M Vohra, MG Neser, MS Gony, Mandeep Singh, P Awana, P Kumar, PC Valthaty, PP Chawla, R Sathish, RJ Harris, SE Marsh, Sandeep Sharma."
